id,username,created_at,lng,lat,text
1517276941266653184,BLKGrlsLuvH2,Thu Apr 21 22:59:47 +0000 2022,-81.62017349999999,31.8275075,When the TF being on Dat Fuck BoY Vibe again...U can feel it everrryyy timeeee !?! Do yous Boo Boo...cuz imma KNOW… https://t.co/7itnit5ULI
1517276942311034880,notnebstein,Thu Apr 21 22:59:47 +0000 2022,-84.51295999999999,39.2167995,There’s a new Pusha T album tomorrow and I don’t think enough people are talking about it
1517276942671794179,totalpoetaster,Thu Apr 21 22:59:47 +0000 2022,-78.74361111,43.97055556,"Some high effort here @ Hampton, Ontario https://t.co/5dicRmJpVZ"
1517276943783235588,Bored_playa,Thu Apr 21 22:59:47 +0000 2022,-83.1738665,32.6782075,@AMW_nftproject @nfteasedaily @loserclubreborn @CosmicCats_ @Cosmicverse_ Right !
1517276943615463429,CrossFitBC,Thu Apr 21 22:59:47 +0000 2022,-123.0978588,49.268509,Just posted a photo @ CrossFit BC https://t.co/aE9vwzaF5S
1517276943779078144,wurfbaumamy1,Thu Apr 21 22:59:47 +0000 2022,-73.900329,41.7919415,"@marynlm @KyivIndependent If you are referring to the tweet I just sent thanking Denmark, it was done with absolute… https://t.co/sUlhrAatXs"
1517276944957853696,spage_onw,Thu Apr 21 22:59:47 +0000 2022,-98.319925,38.498196,"After 1, ONW softball leads SME 4-0. Keep it rolling Ravens"
1517276945079324673,iSocialFanz,Thu Apr 21 22:59:48 +0000 2022,-79.42086499999999,38.003375500000004,Excited to be speaking at the Creator Expo next week in Phoenix Arizona. Tickets still available… https://t.co/a6q2nfeT84
1517276945976864769,mzylka77,Thu Apr 21 22:59:48 +0000 2022,-87.9672925,43.0567225,"@CUTCH_is_CLUTCH @MLBONFOX Nashville Sound is an awesome experience, would all depend on the location of the MLB stadium."
1517276945918177284,brdavids,Thu Apr 21 22:59:48 +0000 2022,-86.441236,39.766555499999996,"""Graduate student borrowers hold about 47% of all federal student loan debt.""I've always thought grad school was… https://t.co/Av0400NoMd"
1517276945964486657,sanpabloavenue,Thu Apr 21 22:59:48 +0000 2022,-122.4511415,37.676730000000006,"anyway, i love their accent so much"
1517276947352588296,mzAlicia1,Thu Apr 21 22:59:48 +0000 2022,-83.804475,27.698681999999998,Thissssssssss
1517276947444764672,NKCChief,Thu Apr 21 22:59:48 +0000 2022,-94.561594,39.2044445,The McLobster.
1517276947243577344,gabepgomes,Thu Apr 21 22:59:48 +0000 2022,-79.9806895,40.431388999999996,What is grit? Grit is accepting to work on something outside of your field and excelling at it in the face of adver… https://t.co/1Z3rzfIDBQ
